-150,1.6001143942283698e-2
-149,2.342847757874247e-2
-148,0.10292935770563612
-147,3.834897730828472e-2
-146,1.932529535995709e-2
-145,4.514177610936601e-2
-144,6.870872922536249e-2
-143,4.123702159331797e-2
-142,2.5871792780078613e-3
-141,7.538361468276096e-2
-140,4.514994700939481e-2
-139,7.95394473789282e-2
-138,0.13985186759416982
-137,2.350861786887259e-2
-136,8.934026244690622e-2
-135,4.0541969913832535e-2
-134,6.265906306218894e-2
-133,0.10740309306892402
-132,0.12224336474575012
-131,2.439888452392276e-2
-130,7.40261055391163e-2
-129,0.1072924731937351
-128,3.231837148353449e-2
-127,4.6505567564392565e-2
-126,5.328882533764745e-2
-125,3.389532973801504e-2
-124,6.52156668021021e-2
-123,4.960196688602519e-2
-122,2.4224382271641594e-2
-121,2.3773221496910794e-2
-120,4.527513285115956e-2
-119,6.1065024445893554e-2
-118,2.4387368427599185e-2
-117,1.4398630947081577e-2
-116,8.737923797001066e-3
-115,8.306834532261191e-2
-114,0.11297079897973418
-113,4.215390039865289e-2
-112,5.9136708608531e-2
-111,8.186458060409711e-2
-110,8.775866250172261e-2
-109,7.839939012471836e-2
-108,6.909844223470298e-2
-107,9.685417364730828e-2
-106,6.202182750004742e-2
-105,0.134643323555297
-104,6.349988719066511e-2
-103,7.538180853238075e-2
-102,9.199305957972889e-2
-101,0.1047173906123601
-100,8.800264894436916e-2
-99,4.647083723473489e-2
-98,6.330192075912143e-2
-97,5.283959752579982e-2
-96,6.35241302288319e-2
-95,7.585650981138514e-2
-94,9.220191741037442e-2
-93,7.335087170771262e-2
-92,5.9229615286846164e-2
-91,3.015349032614425e-2
-90,4.64788680009899e-2
-89,3.833876365852873e-2
-88,1.4544156789493834e-3
-87,9.534151343268859e-3
-86,3.8610270313951554e-2
-85,2.378675360939322e-2
-84,1.2753341590664175e-2
-83,4.3861836066491536e-2
-82,5.210280119538243e-2
-81,4.5895743199664524e-2
-80,4.580013120090224e-2
-79,6.328305657455635e-2
-78,2.95328303143051e-2
-77,4.8307176743800834e-2
-76,4.039913201675223e-2
-75,7.327567066202014e-3
-74,1.69484624545651e-2
-73,1.7088662229852836e-2
-72,1.5158173145135755e-2
-71,1.516727124110586e-2
-70,3.712838021713995e-3
-69,3.760681334558854e-2
-68,1.648979588923693e-2
-67,9.70690730456405e-2
-66,0.1716642515759087
-65,2.682376250188233e-2
-64,6.59280748043472e-2
-63,1.0293324742311134e-3
-62,9.656229356624355e-2
-61,7.418888608449697e-2
-60,0.14505329983325058
-59,1.1764077731553902e-2
-58,0.1856634644191613
-57,0.21851558955529468
-56,7.165444029385111e-2
-55,0.10520035889800947
-54,7.844032984244567e-3
-53,3.630866720218337e-2
-52,3.715131102303155e-2
-51,6.898339896689498e-2
-50,3.8574472012311206e-2
-49,1.0007723063131484e-2
-48,3.2911732781985344e-2
-47,2.3364984990802133e-2
-46,4.9988768898224574e-2
-45,5.239636257323093e-2
-44,5.6845202913864884e-2
-43,0.15883143486757598
-42,4.0235189732427444e-3
-41,9.404459165218157e-3
-40,3.392775588808207e-2
-39,0.11795657226885715
-38,7.84167754808328e-2
-37,8.0799366825616e-2
-36,0.15677851397307785
-35,3.2819078413016324e-2
-34,7.052474529445803e-2
-33,7.461166256562722e-2
-32,3.171887455244784e-2
-31,6.14288470859377e-2
-30,7.650273671573372e-2
-29,0.16353031598780376
-28,8.137741753485885e-2
-27,0.18205565044013686
-26,0.2689155061225432
-25,0.18839355989821707
-24,0.14140974957497632
-23,3.156623161504033e-2
-22,0.29579223379797875
-21,0.2629006123881207
-20,0.14832589301381766
-19,0.13726911411231496
-18,0.2752868446925433
-17,0.4435621608888057
-16,0.1450320863841231
-15,7.420990853130556e-2
-14,0.1340490982230193
-13,0.10617940367018099
-12,7.470680848129359e-2
-11,6.10293006785299e-2
-10,0.10324230606311235
-9,4.342842647499095e-4
-8,7.984378989978422e-2
-7,0.10204163891958606
-6,1.6339298765470918e-2
-5,2.9324788949589994e-3
-4,5.480572493855593e-3
-3,0.12453962891989907
-2,5.079607743020013e-2
-1,1.5228057929108562e-2
0,4.345706422952645e-2
1,4.6159733524325036e-2
2,0.10625199233431243
3,1.337203975995741e-2
4,5.176110686202399e-2
5,3.057420082660777e-2
6,7.039878519491695e-3
7,8.858671612493848e-3
8,3.049848401941918e-2
9,5.701109916450829e-3
10,5.6991245217978694e-2
11,2.4588912919699217e-2
12,1.6752543353038878e-2
13,1.1030878110998094e-2
14,4.471301227491697e-2
15,6.73010214579151e-4
16,3.1894692278866994e-2
17,3.582907271313866e-2
18,3.196013661470328e-2
19,5.3595348959819274e-2
20,7.855446998150084e-2
21,3.813795628326721e-2
22,6.801118339343527e-2
23,1.119387624218904e-2
24,6.598772140815551e-2
25,5.259538317641922e-2
26,1.6664478919835501e-3
27,7.209338019456486e-2
28,5.339202711443777e-2
29,8.760192649902084e-2
30,7.813473650259863e-2
31,7.582606492468087e-2
32,9.50925248014392e-3
33,7.957084992644466e-3
34,0.1309482105324829
35,3.556845981865633e-2
36,0.10312445036898073
37,2.5664790667922207e-2
38,1.0426215444383798e-2
39,0.11355045307143612
40,5.1680564666792356e-2
41,8.814703140188637e-2
42,6.717943229470733e-2
43,0.13266531023235334
44,5.715256878142792e-2
45,0.10391261350095125
46,8.02344043677318e-2
47,0.10684498597381166
48,0.13083406428883543
49,6.186718723937672e-2
50,8.915419704386397e-2
51,0.1296541322727441
52,5.7767634293233124e-2
53,5.6151168405766394e-2
54,7.400941517828513e-2
55,6.848151267970434e-2
56,9.164842577786776e-2
57,1.01234986350449e-2
58,7.283716608988165e-2
59,9.94479182258336e-2
60,0.12423349119759436
61,0.11571288855430727
62,0.14252158640309054
63,0.10254564164383928
64,8.233872649017891e-2
65,7.354070666513006e-2
66,8.572710635551951e-2
67,0.11562775828373727
68,8.00205315552134e-2
69,0.13470377066124553
70,7.676111185460274e-2
71,9.447658826584304e-2
72,0.10022851120051658
73,6.01921426844133e-2
74,6.839706221559667e-2
75,2.558266044239173e-2
76,0.10918641379422951
77,5.384677987192402e-2
78,5.547971942813259e-2
79,7.600577331559374e-2
80,7.148404040651943e-2
81,2.3927067406112147e-2
82,2.247654713521063e-2
83,3.8725732898485187e-3
84,5.38146767202335e-2
85,1.2119851610285127e-2
86,2.848766083707724e-2
87,2.8769510218984067e-3
88,1.3438878916668607e-2
89,6.816471470831514e-2
90,5.0348878750211455e-2
91,9.212567623778503e-2
92,6.061589815885911e-2
93,5.7793921525217526e-3
94,6.302352996633982e-2
95,2.8723608374604248e-2
96,2.6266212279260306e-2
97,9.658281917083224e-2
98,4.262750355691693e-2
99,4.448848816996444e-3
100,5.420794848132266e-3
101,1.8013282984690674e-3
102,8.355326739371999e-2
103,4.226608246775203e-2
104,2.372877083196034e-2
105,7.55788341705515e-2
106,4.624257841881342e-2
107,2.1958151620544457e-3
108,4.361562017804053e-2
109,1.1709065558129492e-2
110,7.566529218240057e-3
111,2.956864508495681e-3
112,2.090632676016869e-2
113,3.7909199022973405e-2
114,6.432488885242026e-3
115,4.377653741125138e-2
116,1.3987845543808095e-2
117,0.11532722221567147
118,5.635835308857413e-2
119,4.66439513204099e-2
120,0.10820630204312612
121,0.10095630343398473
122,0.12498799214258505
123,2.5128067216275654e-2
124,4.5925901737650675e-2
125,0.1855035976633351
126,0.3308335623522246
127,9.11986049561648e-3
128,9.982352020646493e-2
129,0.16467087167620767
130,2.596118834584163e-2
131,1.1443395832084686e-2
132,0.16480596483439305
133,0.20419532788765757
134,0.12489463002252701
135,5.861110548409105e-2
136,0.24391880661410514
137,0.12379270846908944
138,3.404571523869076e-2
139,1.6533005669327097e-2
140,0.315664076914618
141,0.15705312723383788
142,2.1024629707578422e-2
143,0.18481304488043188
144,0.10800013406564186
145,0.12481233948598613
146,0.18763930032213333
147,0.19514377329646188
148,3.696611677925297e-2
149,5.728350699210406e-2
150,0.400540929430168
